2.044000000000000128e+01
7.990000000000000568e+01
8.650000000000000000e+01
8.865999999999999659e+01
8.854000000000000625e+01
8.609000000000000341e+01
7.310999999999999943e+01
8.248999999999999488e+01
7.612000000000000455e+01
8.376999999999999602e+01
8.789000000000000057e+01
8.993000000000000682e+01
9.056999999999999318e+01
9.098000000000000398e+01
9.115999999999999659e+01
9.118999999999999773e+01
9.090999999999999659e+01
9.189000000000000057e+01
9.223000000000000398e+01
9.098000000000000398e+01
9.093999999999999773e+01
8.962999999999999545e+01
8.426999999999999602e+01
8.698999999999999488e+01
8.782999999999999829e+01
8.884000000000000341e+01
8.832999999999999829e+01
8.876999999999999602e+01
8.906000000000000227e+01
8.767000000000000171e+01
8.721999999999999886e+01
8.557999999999999829e+01
8.054999999999999716e+01
8.829999999999999716e+01
8.542000000000000171e+01
8.448999999999999488e+01
8.432999999999999829e+01
8.276000000000000512e+01
8.450000000000000000e+01
8.587999999999999545e+01
8.573999999999999488e+01
8.596999999999999886e+01
8.621999999999999886e+01
8.417000000000000171e+01
8.309999999999999432e+01
8.271999999999999886e+01
8.329000000000000625e+01
8.309000000000000341e+01
8.150000000000000000e+01
8.085999999999999943e+01
7.964000000000000057e+01
7.896999999999999886e+01
7.901000000000000512e+01
7.623000000000000398e+01
7.585999999999999943e+01
7.745000000000000284e+01
7.656999999999999318e+01
7.637999999999999545e+01
7.626000000000000512e+01
7.684000000000000341e+01
7.806000000000000227e+01
